District,Cluster,Village,HouseHoldID,HouseholdSize,TimeToOPD,TimeToWater,AgricultureLand,Season1CropsPlanted,Season2CropsPlanted,PerennialCropsGrown,VSLA_Profits,VSLA_Profits.1,Season1VegetableIncome,Season2VegatableIncome,VegetableIncome,Season1VegetableValue,Season2VegetableValue,SeasonalVegetableValue,FormalEmployment,PersonalBusinessAndSelfEmployment,CasualLabour,RemittancesAndGifts,RentIncome,Season1CropIncome,Season2CropIncome,SeasonalCropIncome,PerenialCropIncome,LivestockIncome,Season1AgricValue,Season2AgricValue,SeasonalAgricValue,PerennialAgricValue,AgricValue,LivestockIncomeConsumed,LivestockAssetValue,HouseholdIcome,Consumption+Residues,HHIncome+Consumption+Residues,HHIncome+Consumption+Assets+Residues,Assets,Assets.1,HHIncome/Day,Consumption/Day,HHIncome+Consumption+Residues/Day,HHIncome+Consumption+Assets+Residues/Day,hhh_sex,hhh_read_write,Material_walls,radios_owned,phones_owned,business_number,work_casual,work_salaried,save_mode_7,perennial_cropping,daily_meals,latrine_constructed,tippy_tap_available,soap_ash_available,standard_hangline,kitchen_house,bathroom_constructed,swept_compound,dish_rack_present,composts,non_bio_waste_mgt_present,apply_liquid_manure,water_control_practise,soil_management,postharvest_food_storage,ProgressStatus
0,13,6,22,6,50,30.0,0.5,3,1,2,200000,44.81111111111111,51.53277777777778,0.0,51.53277777777778,78.41944444444445,0.0,78.41944444444445,0.0,44.81111111111111,0.0,33.608333333333334,0.0,176.44375,0.0,176.44375,152.35777777777778,0.0,317.0386111111111,21.28527777777778,338.3238888888889,286.7911111111111,625.115,0.0,0.0,407.2209722222222,296.31347222222223,703.5344444444445,703.5344444444445,0,0.0,1.115673896499239,0.8118177321156773,1.9274916286149164,1.9274916286149164,1,1,2,1,0,0.0,0,0,1,1,2,1,0,0,0,1,0,1,0,0.0,0,0,1,1,1,0
0,13,72,160,7,120,10.0,1.5,3,2,3,0,0.0,0.0,0.0,0.0,2.2405555555555554,5.04125,7.281805555555556,0.0,0.0,0.0,8.962222222222222,0.0,23.52583333333333,0.0,23.52583333333333,30.6508,0.0,347.84625,215.65347222222223,563.4997222222222,86.66468888888889,650.1644111111111,0.0,51.53277777777778,63.13885555555556,595.9877777777778,659.1266333333333,710.6594111111111,230000,51.53277777777778,0.1729831659056316,1.6328432267884323,1.805826392694064,1.947012085235921,1,1,2,1,1,0.0,0,0,1,1,2,1,1,1,1,1,1,1,1,1.0,1,0,1,1,0,0
0,13,34,98,2,150,35.0,0.25,3,4,2,0,0.0,0.8962222222222223,0.0,0.8962222222222223,1.7924444444444445,0.0,1.7924444444444445,0.0,0.0,0.0,112.02777777777776,0.0,66.5445,168.04166666666666,234.58616666666663,19.940944444444444,0.0,113.8202222222222,300.2344444444444,414.05466666666666,185.9661111111111,600.0207777777778,0.0,0.0,366.55488888888885,345.4936666666666,712.0485555555555,712.0485555555555,0,0.0,1.0042599695585996,0.9465579908675796,1.9508179604261795,1.9508179604261795,2,0,2,0,1,0.0,0,0,0,1,2,1,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0
0,13,34,79,3,45,40.0,0.25,4,3,3,0,0.0,0.0,0.0,0.0,13.443333333333332,0.0,13.443333333333332,0.0,0.0,164.90488888888888,44.81111111111111,0.0,44.81111111111111,100.825,145.63611111111112,103.51366666666668,0.0,124.12677777777776,226.63219444444445,350.7589722222222,137.122,487.8809722222222,0.0,16.804166666666667,458.8657777777778,238.7311944444444,697.5969722222222,714.4011388888889,75000,16.804166666666667,1.257166514459665,0.6540580669710806,1.9112245814307456,1.957263394216134,1,1,2,0,1,0.0,1,0,0,1,2,1,0,0,1,1,1,1,1,0.0,1,0,1,1,1,0
0,5,104,257,1,30,10.0,2.0,2,2,2,0,0.0,0.0,0.0,0.0,26.886666666666667,0.0,26.886666666666667,0.0,0.0,0.0,35.84888888888889,67.21666666666667,0.0,159.07944444444445,159.07944444444445,286.7911111111111,0.0,71.69777777777777,190.44722222222225,262.145,349.52666666666664,611.6716666666666,0.0,0.0,548.9361111111111,165.8011111111111,714.7372222222223,714.7372222222223,0,0.0,1.5039345509893456,0.4542496194824962,1.958184170471842,1.958184170471842,1,1,1,1,2,0.0,0,0,0,1,2,1,0,0,1,1,1,1,0,0.0,0,0,1,1,0,0
0,0,49,372,7,90,190.0,1.0,2,2,1,0,0.0,22.405555555555555,0.0,22.405555555555555,38.089444444444446,0.0,38.089444444444446,0.0,0.0,8.962222222222222,0.0,0.0,22.405555555555555,0.8962222222222223,23.301777777777776,561.0351111111111,0.0,67.66477777777777,35.624833333333335,103.2896111111111,561.0351111111111,664.3247222222222,0.0,44.81111111111111,593.2991111111111,79.98783333333334,673.2869444444444,718.0980555555556,200000,44.81111111111111,1.62547701674277,0.2191447488584475,1.8446217656012176,1.9673919330289196,1,0,1,1,1,0.0,1,0,0,1,2,1,0,0,1,1,0,1,1,0.0,1,0,1,1,0,0
0,13,45,109,4,28,20.0,2.0,2,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.8388888888889,0.0,0.0,33.608333333333334,33.608333333333334,304.7155555555556,0.0,47.49977777777777,76.17888888888889,123.67866666666669,439.1488888888889,562.8275555555556,0.0,0.0,495.16277777777776,224.50366666666665,719.6664444444443,719.6664444444443,0,0.0,1.3566103500761035,0.6150785388127853,1.9716888888888888,1.9716888888888888,1,1,2,1,2,0.0,0,0,1,1,2,1,0,0,0,1,1,1,1,1.0,1,0,1,1,0,0
0,13,45,120,7,180,30.0,2.0,2,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.57488888888888,24.64611111111111,22.405555555555555,68.33694444444444,42.57055555555556,110.9075,37.64133333333333,0.0,131.0725,66.0963888888889,197.1688888888889,351.3191111111111,548.488,0.0,0.0,320.17538888888885,399.93916666666667,720.1145555555555,720.1145555555555,0,0.0,0.8771928462709283,1.0957237442922374,1.9729165905631656,1.9729165905631656,1,1,1,1,2,0.0,1,0,0,1,2,1,1,0,1,1,1,1,1,1.0,1,0,1,1,1,0
0,13,135,324,4,90,20.0,2.0,5,3,3,0,0.0,0.0,33.608333333333334,33.608333333333334,26.886666666666667,57.134166666666665,84.02083333333333,0.0,0.0,0.0,0.0,0.0,15.68388888888889,44.81111111111111,60.495,126.47936111111112,0.0,153.7021111111111,297.20969444444444,450.91180555555553,269.3147777777777,720.2265833333332,0.0,0.0,186.9743611111111,533.2522222222223,720.2265833333332,720.2265833333332,0,0.0,0.5122585235920852,1.46096499238965,1.9732235159817348,1.9732235159817348,1,1,2,1,2,0.0,0,0,0,1,3,1,0,0,1,1,1,0,0,0.0,1,0,1,1,0,0
0,0,35,93,1,30,38.0,1.5,2,4,3,0,0.0,0.6721666666666666,0.0,0.6721666666666666,1.3443333333333332,0.0,1.3443333333333332,0.0,0.0,322.64,0.0,0.0,0.6721666666666666,39.54580555555555,40.217972222222215,124.91097222222224,0.0,59.150666666666666,77.97133333333333,137.122,261.02472222222224,398.1467222222222,0.0,0.0,487.76894444444446,233.01777777777775,720.7867222222221,720.7867222222221,0,0.0,1.3363532724505327,0.6384048706240487,1.974758143074581,1.974758143074581,1,1,2,0,2,0.0,1,0,1,1,2,1,0,0,1,1,1,1,1,0.0,1,0,1,1,0,0
0,5,130,302,4,10,20.0,1.5,5,1,1,30000,6.721666666666667,0.0,0.0,0.0,26.886666666666667,0.0,26.886666666666667,0.0,221.815,0.0,0.0,0.0,15.68388888888889,0.0,15.68388888888889,56.013888888888886,0.0,153.7021111111111,117.62916666666666,271.33127777777776,179.24444444444444,450.57572222222217,0.0,56.013888888888886,293.5127777777778,378.8779444444444,672.3907222222223,728.4046111111111,250000,56.013888888888886,0.804144596651446,1.0380217656012174,1.842166362252664,1.9956290715372904,2,1,1,1,2,1.0,1,0,1,1,3,1,0,0,0,1,0,1,1,1.0,1,0,1,1,0,0
0,0,35,75,5,15,20.0,0.5,3,5,3,0,0.0,51.53277777777778,0.0,51.53277777777778,78.41944444444445,16.804166666666667,95.22361111111113,0.0,0.0,105.75422222222224,15.68388888888889,40.33,173.3069722222222,23.52583333333333,196.83280555555555,25.76638888888889,0.0,317.0386111111111,97.68822222222222,414.7268333333333,147.8766666666667,562.6034999999999,0.0,6.721666666666667,384.3673055555556,340.0043055555556,724.3716111111111,731.0932777777778,30000,6.721666666666667,1.0530611111111112,0.9315186453576864,1.9845797564687973,2.002995281582953,1,1,2,1,2,0.0,1,0,0,1,2,1,1,1,1,1,1,1,1,1.0,1,0,1,1,1,0
0,1,2,10,5,50,20.0,1.0,2,4,4,0,0.0,0.0,0.1120277777777777,0.1120277777777777,75.4171,4.4363,79.8534,0.0,0.0,0.0,0.0,0.0,38.64958333333333,167.03341666666665,205.683,95.44766666666666,14.563611111111111,140.95335,247.76063333333332,388.7139833333334,297.9938888888889,686.7078722222221,20.165,26.886666666666667,315.69427777777776,391.17859444444446,706.8728722222222,733.7595388888889,120000,26.886666666666667,0.8649158295281583,1.0717221765601217,1.93663800608828,2.010300106544901,1,1,1,0,2,0.0,0,0,1,1,2,1,0,0,1,1,1,1,1,1.0,1,0,1,1,0,0
0,0,85,180,5,180,15.0,2.0,4,1,4,0,0.0,0.0,0.0,0.0,7.393833333333333,0.0,7.393833333333333,0.0,0.0,0.0,35.84888888888889,0.0,39.20972222222223,0.0,39.20972222222223,165.35299999999998,0.0,149.10897222222223,35.84888888888889,184.9578611111111,447.663,632.6208611111111,0.0,67.21666666666667,240.41161111111109,428.0581388888889,668.46975,735.6864166666667,300000,67.21666666666667,0.6586619482496194,1.1727620243531205,1.83142397260274,2.015579223744292,1,0,1,0,1,0.0,0,0,0,1,2,1,0,0,0,1,1,1,1,0.0,0,0,1,1,1,0
0,1,2,11,3,40,20.0,1.5,2,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.2531111111111,0.0,0.0,72.36994444444444,42.57055555555556,114.9405,107.41223333333332,0.0,135.1055,66.0963888888889,201.20188888888887,191.4330666666667,392.6349555555556,0.0,0.0,565.6058444444444,170.28222222222223,735.8880666666666,735.8880666666666,0,0.0,1.5496050532724504,0.4665266362252664,2.016131689497717,2.016131689497717,1,0,1,1,1,0.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0
0,1,136,325,4,30,20.0,0.75,5,3,3,0,0.0,0.0,33.608333333333334,33.608333333333334,26.886666666666667,57.134166666666665,84.02083333333333,0.0,0.0,0.0,7.841944444444445,0.0,15.68388888888889,44.81111111111111,60.495,126.47936111111112,0.0,153.7021111111111,297.20969444444444,450.91180555555553,280.06944444444446,730.98125,0.0,0.0,194.81630555555557,544.0068888888889,738.8231944444444,738.8231944444444,0,0.0,0.533743302891933,1.4904298325722982,2.024173135464231,2.024173135464231,2,0,2,0,2,0.0,0,0,0,1,3,1,0,0,1,1,1,0,1,0.0,1,0,1,1,0,0
0,1,59,378,2,120,20.0,1.5,5,2,4,0,0.0,0.0,39.20972222222223,39.20972222222223,0.0,56.013888888888886,56.013888888888886,0.0,0.0,0.0,0.0,0.0,9.858444444444444,133.31305555555556,143.17149999999998,173.19494444444442,0.0,116.30723888888888,244.2205555555556,360.52779444444445,382.6868888888889,743.2146833333333,0.0,0.0,316.3664444444444,426.8482388888889,743.2146833333333,743.2146833333333,0,0.0,0.8667573820395738,1.1694472298325722,2.036204611872146,2.036204611872146,1,1,2,0,2,0.0,0,0,0,1,2,1,0,0,1,1,1,1,1,0.0,1,0,1,1,0,0
0,0,110,237,8,40,40.0,2.0,3,5,4,0,0.0,0.0,0.0,0.0,6.721666666666667,4.481111111111111,11.202777777777778,0.0,0.0,0.0,44.81111111111111,0.0,7.841944444444445,63.85583333333334,71.69777777777777,123.0065,33.608333333333334,87.71775,224.61569444444444,312.3334444444444,288.8076111111111,601.1410555555555,33.608333333333334,64.97611111111111,273.1237222222222,406.43677777777776,679.5604999999999,744.536611111111,290000,64.97611111111111,0.7482841704718417,1.1135254185692542,1.861809589041096,2.039826331811263,1,1,2,1,2,0.0,0,0,1,1,3,1,0,0,1,1,1,1,1,0.5,1,0,1,1,1,0
0,0,76,166,1,40,40.0,0.5,6,0,1,0,0.0,12.99522222222222,0.0,12.99522222222222,28.567083333333333,0.0,28.567083333333333,0.0,0.0,0.0,224.05555555555557,0.0,123.90272222222222,0.0,123.90272222222222,100.825,0.0,288.4715277777778,0.0,288.4715277777778,235.25833333333333,523.7298611111111,0.0,0.0,448.7832777777778,299.00213888888885,747.7854166666667,747.7854166666667,0,0.0,1.2295432267884323,0.8191839421613393,2.048727168949772,2.048727168949772,2,0,2,1,2,0.0,0,0,0,1,3,1,0,0,1,1,1,1,1,0.5,1,0,1,1,1,0
0,0,49,369,5,120,30.0,0.5,2,3,5,0,0.0,0.0,0.0,0.0,8.065999999999999,3.3608333333333333,11.426833333333333,0.0,0.0,0.0,11.202777777777778,0.0,73.93833333333333,0.0,73.93833333333333,317.4867222222222,0.0,118.30133333333332,99.25661111111113,217.55794444444444,520.257,737.8149444444443,0.0,0.0,402.6278333333333,346.38988888888883,749.0177222222221,749.0177222222221,0,0.0,1.1030899543378996,0.9490133942161338,2.052103348554033,2.052103348554033,1,0,1,0,2,0.0,1,0,0,1,2,1,0,0,1,1,1,1,1,0.0,1,0,1,1,0,0
0,0,49,122,4,120,60.0,3.0,4,4,5,0,0.0,0.0,0.0,0.0,26.886666666666667,0.0,26.886666666666667,0.0,0.0,0.0,156.8388888888889,0.0,7.841944444444445,48.17194444444444,56.013888888888886,230.77722222222224,0.0,147.8766666666667,141.93919444444444,289.81586111111113,306.3959722222222,596.2118333333334,0.0,0.0,443.63,309.42072222222225,753.0507222222222,753.0507222222222,0,0.0,1.2154246575342469,0.8477280060882801,2.063152663622527,2.063152663622527,1,1,2,1,1,0.0,0,0,1,1,2,1,0,0,1,1,1,1,1,0.0,1,1,1,1,1,0
0,5,46,105,6,20,30.0,3.0,2,3,5,0,0.0,0.0,0.0,0.0,8.065999999999999,3.3608333333333333,11.426833333333333,0.0,0.0,0.0,15.68388888888889,0.0,73.93833333333333,0.0,73.93833333333333,351.9912777777777,0.0,118.30133333333332,99.25661111111113,217.55794444444444,521.1532222222222,738.7111666666666,0.0,0.0,441.6135,312.7815555555556,754.3950555555555,754.3950555555555,0,0.0,1.2099,0.8569357686453578,2.0668357686453573,2.0668357686453573,2,1,1,0,2,0.0,0,0,0,1,2,1,0,0,1,1,1,1,1,1.0,0,0,1,1,1,0
0,5,130,294,3,60,4.0,1.5,3,3,3,100000,22.405555555555555,2.2405555555555554,0.0,2.2405555555555554,19.044722222222223,0.0,19.044722222222223,0.0,22.405555555555555,0.0,67.21666666666667,0.0,32.488055555555555,79.53972222222222,112.02777777777776,6.721666666666667,56.013888888888886,94.10333333333334,190.44722222222225,284.55055555555555,289.0316666666667,573.5822222222222,61.61527777777778,42.57055555555556,264.3855555555556,460.4341666666666,724.8197222222223,767.3902777777778,190000,42.57055555555556,0.72434398782344,1.2614634703196348,1.985807458143075,2.102439117199391,2,1,1,1,2,0.0,0,0,1,1,3,1,0,0,1,1,0,1,1,0.5,0,0,1,1,0,0
0,13,45,106,3,30,30.0,1.5,2,6,5,0,0.0,11.202777777777778,0.0,11.202777777777778,17.924444444444443,16.804166666666667,34.728611111111114,0.0,0.0,0.0,3.808944444444444,0.0,17.924444444444443,92.98305555555557,110.9075,228.98477777777777,0.0,50.07641666666667,319.27916666666664,369.3555833333333,396.3542777777777,765.7098611111111,0.0,0.0,343.7012222222222,425.81758333333335,769.5188055555554,769.5188055555554,0,0.0,0.9416471841704718,1.1666235159817353,2.1082707001522065,2.1082707001522065,1,1,1,1,1,0.0,0,0,0,1,2,1,1,0,0,0,0,0,0,0.5,0,0,1,1,1,0
0,0,0,6,6,35,30.0,0.5,2,3,3,0,0.0,0.0,3.808944444444444,3.808944444444444,3.3048194444444445,12.323055555555555,15.627875,268.8666666666667,0.0,61.839333333333336,6.273555555555555,0.0,26.886666666666667,20.61311111111111,47.49977777777777,44.18375555555555,0.0,106.370375,87.38166666666666,193.75204166666663,240.00831111111108,433.76035277777777,0.0,0.0,428.66308888888886,342.0768194444445,770.7399083333333,770.7399083333333,0,0.0,1.174419421613394,0.9371967656012178,2.111616187214612,2.111616187214612,1,1,1,1,2,0.0,1,1,1,1,2,1,0,0,1,1,1,1,1,1.0,1,0,1,1,1,0
0,0,110,238,3,80,10.0,1.0,5,3,1,0,0.0,65.42422222222221,0.0,65.42422222222221,120.76594444444444,0.0,120.76594444444444,0.0,0.0,32.264,179.24444444444444,0.0,160.64783333333332,4.033,164.68083333333334,16.804166666666667,0.0,389.6326111111111,69.45722222222223,459.0898333333333,100.825,559.9148333333333,0.0,0.0,392.9934444444445,378.4298333333333,771.4232777777777,771.4232777777777,0,0.0,1.0766943683409436,1.0367940639269406,2.113488432267884,2.113488432267884,2,1,2,1,2,0.0,1,0,0,1,2,1,0,0,1,1,1,1,0,1.0,1,0,1,1,1,0
0,0,0,360,3,25,60.0,0.8,3,3,3,0,0.0,0.0,0.0,0.0,2.2405555555555554,3.3608333333333333,5.601388888888889,0.0,0.0,0.0,35.84888888888889,0.0,23.52583333333333,0.0,23.52583333333333,65.78271111111111,0.0,347.84625,76.73902777777778,424.5852777777778,267.43271111111113,692.0179888888888,0.0,56.013888888888886,125.15743333333332,602.7094444444444,727.8668777777777,783.8807666666667,250000,56.013888888888886,0.3428970776255707,1.6512587519025874,1.9941558295281585,2.147618538812785,2,0,1,0,1,0.0,0,0,0,1,2,1,0,0,1,1,0,1,1,1.0,0,0,1,1,1,0
0,0,11,27,2,60,60.0,1.5,1,1,2,0,0.0,1.3443333333333332,0.0,1.3443333333333332,7.505861111111111,0.0,7.505861111111111,0.0,0.0,64.52799999999999,24.64611111111111,0.0,38.313500000000005,11.202777777777778,49.51627777777778,380.8944444444445,0.0,76.40294444444444,33.608333333333334,110.01127777777778,448.1111111111111,558.1223888888888,0.0,136.67388888888888,519.5848333333333,127.71166666666667,647.2964999999999,783.9703888888889,610000,136.67388888888888,1.423520091324201,0.3498949771689498,1.7734150684931504,2.1478640791476407,1,1,1,1,1,0.0,1,0,0,1,2,1,0,0,0,0,0,0,0,0.0,0,0,1,1,1,0
0,0,49,371,4,50,50.0,2.0,3,3,4,0,0.0,0.0,0.0,0.0,19.71688888888889,0.4481111111111111,20.165,0.0,0.0,144.29177777777778,44.81111111111111,0.0,141.155,0.0,141.155,19.044722222222223,0.0,331.15411111111115,49.740333333333325,380.8944444444445,206.13111111111112,587.0255555555556,0.0,12.54711111111111,349.3026111111111,426.8258333333333,776.1284444444444,788.6755555555555,56000,12.54711111111111,0.9569934550989344,1.1693858447488583,2.126379299847793,2.160754946727549,2,0,1,0,1,0.0,1,0,1,1,2,1,0,0,1,1,0,1,1,0.5,1,0,1,1,1,0
0,0,11,37,3,30,180.0,10.0,4,4,5,0,0.0,0.0,0.0,0.0,26.886666666666667,0.0,26.886666666666667,0.0,0.0,0.0,67.21666666666667,0.0,7.841944444444445,48.17194444444444,56.013888888888886,241.98,0.0,147.8766666666667,141.93919444444444,289.81586111111113,344.48541666666665,634.3012777777778,0.0,95.22361111111113,365.2105555555556,336.30738888888885,701.5179444444444,796.7415555555556,425000,95.22361111111113,1.0005768645357689,0.9213901065449008,1.9219669710806695,2.182853576864536,1,1,2,1,0,0.0,1,0,0,1,2,1,1,1,1,1,1,1,1,1.0,1,0,1,1,1,0
0,13,6,21,3,30,50.0,2.2,4,4,3,0,0.0,5.601388888888889,0.0,5.601388888888889,10.64263888888889,8.738166666666666,19.380805555555558,0.0,0.0,0.0,71.69777777777777,0.0,22.405555555555555,53.77333333333333,76.17888888888889,224.05555555555557,64.97611111111111,81.10811111111111,214.8692777777778,295.9773888888889,331.6022222222222,627.5796111111111,64.97611111111111,33.608333333333334,436.90833333333336,327.3451666666666,764.2535,797.8618333333334,150000,33.608333333333334,1.197009132420091,0.8968360730593606,2.093845205479452,2.1859228310502283,1,0,2,1,2,0.0,0,0,1,1,2,1,1,1,1,1,1,1,1,1.0,1,1,1,1,1,0
